"set" "ID" "activity" "feature" "mean"
"337" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.112841160325532
"338" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.278345041765957
"339" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.131290772
"340" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.273711609659574
"341" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.0119309606468085
"342" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.0903678546504255
"343" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.138120681087234
"344" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.0962091607617021
"345" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.271498721106383
"346" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.143898149531915
"347" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.357514501744681
"348" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.234703932446809
"349" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.145775970406383
"350" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.361913824
"351" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.0874944736085106
"352" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.0375298023191489
"353" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" 0.0770894557234043
"354" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" 0.1367749584
"355" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.293424826591489
"356" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.0938321297617021
"357" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.222247409576596
"358" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0188355111404255
"359" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.320838543553191
"360" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.103971241706383
"361" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.380175306489362
"362" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" -0.0512479640553192
"363" "test" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0463666814446808
"364" "test" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.262881788951064
"365" "test" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.10283790806383
"366" "test" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.940361759574468
"367" "test" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.940068525531915
"368" "test" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.931438313191489
"369" "test" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.147249143238298
"370" "test" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" 0.126828014557447
"371" "test" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.340122023191489
"372" "test" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.320789230008511
"373" "test" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.415739144893617
"374" "test" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.279418388042553
"375" "test" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.243940592553192
"376" "test" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.469396701106383
"377" "test" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.218266318606383
"378" "test" 2 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.215586334889362
"379" "test" 2 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.215586334889362
"380" "test" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.22961718512766
"381" "test" 2 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.274844110531915
"382" "test" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.343187875404255
"383" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.0161046198595745
"384" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" 0.171973972957447
"385" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.162032894287234
"386" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" 0.0499590624829787
"387" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" 0.0808333491276596
"388" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.408227423191489
"389" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.379436674361702
"390" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.458732747446809
"391" "test" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.422987665106383
"392" "test" 2 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.0214787881723404
"393" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.227480732542553
"394" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.372576755361702
"395" "test" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.343698985425532
"396" "test" 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.247164790395833
"397" "test" 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0214121132045833
"398" "test" 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.152513899520833
"399" "test" 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.790717418541667
"400" "test" 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.416214890416667
"401" "test" 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.195888238891667
"402" "test" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0744507839572917
"403" "test" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.00970985514333333
"404" "test" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.01948143925
"405" "test" 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0576912634583333
"406" "test" 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0320883097395833
"407" "test" 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0688374021666667
"408" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0828858001333333
"409" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0424053708458333
"410" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0445157481625
"411" "test" 2 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.107322679520833
"412" "test" 2 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.107322679520833
"413" "test" 2 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.321268911041667
"414" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.219713472958333
"415" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.572816438541667
"416" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.266720933270833
"417" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" 0.00992445881854167
"418" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.281001986202083
"419" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.281748011416667
"420" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.0618894458958333
"421" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.236589092316958
"422" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.258639439729167
"423" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.1878421317125
"424" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.522728063333333
"425" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0491142923541667
"426" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.287688885375
"427" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.374218484791667
"428" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.331643577458333
"429" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.488086123958333
"430" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.248601122
"431" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.115324433733333
"432" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.130357850675
"433" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0773418117291667
"434" "test" 2 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.14531853915625
"435" "test" 2 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.107680395229167
"436" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.189511136902083
"437" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" -0.0119168233583333
"438" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.450612184791667
"439" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.022752769044375
"440" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.60079849625
"441" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0467433991041667
"442" "test" 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.304376406458333
"443" "test" 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" 0.108027279889583
"444" "test" 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.112121021220833
"445" "test" 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.934407739791667
"446" "test" 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.92376745375
"447" "test" 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.878004056875
"448" "test" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.276121886479167
"449" "test" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.185648954220833
"450" "test" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.5737463525
"451" "test" 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.439253058958333
"452" "test" 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.466298336666667
"453" "test" 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.163995791679167
"454" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.464854363125
"455" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.645491337708333
"456" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.467595961041667
"457" "test" 2 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.205977045295833
"458" "test" 2 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.205977045295833
"459" "test" 2 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.21738939458125
"460" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.377532167604167
"461" "test" 2 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.597291719166667
"462" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.320582414375
"463" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" 0.0848802791083333
"464" "test" 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.09454497643125
"465" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.365415441458333
"466" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.243554146666667
"467" "test" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.625090981458333
"468" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.476358845625
"469" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.459758488958333
"470" "test" 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.218072471479167
"471" "test" 2 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.36672824375
"472" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.2604238389625
"473" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.438620401875
"474" "test" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.621820202916667
"475" "test" 4 "LAYING" "tBodyAcc-mean()-X" 0.263559214981481
"476" "test" 4 "LAYING" "tBodyAcc-mean()-Y" -0.0150031841055556
"477" "test" 4 "LAYING" "tBodyAcc-mean()-Z" -0.110688150314815
"478" "test" 4 "LAYING" "tGravityAcc-mean()-X" -0.420664662222222
"479" "test" 4 "LAYING" "tGravityAcc-mean()-Y" 0.915165104259259
"480" "test" 4 "LAYING" "tGravityAcc-mean()-Z" 0.341531310555556
"481" "test" 4 "LAYING" "tBodyAccJerk-mean()-X" 0.0934494217777778
"482" "test" 4 "LAYING" "tBodyAccJerk-mean()-Y" 0.00693313213968519
"483" "test" 4 "LAYING" "tBodyAccJerk-mean()-Z" -0.00641054328740741
"484" "test" 4 "LAYING" "tBodyGyro-mean()-X" -0.00923156347222222
"485" "test" 4 "LAYING" "tBodyGyro-mean()-Y" -0.0930128180759259
"486" "test" 4 "LAYING" "tBodyGyro-mean()-Z" 0.169720404092593
"487" "test" 4 "LAYING" "tBodyGyroJerk-mean()-X" -0.105019877685185
"488" "test" 4 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0381230432222222
"489" "test" 4 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0712156288333333
"490" "test" 4 "LAYING" "tBodyAccMag-mean()" -0.954557603148148
"491" "test" 4 "LAYING" "tGravityAccMag-mean()" -0.954557603148148
"492" "test" 4 "LAYING" "tBodyAccJerkMag-mean()" -0.970095771666667
"493" "test" 4 "LAYING" "tBodyGyroMag-mean()" -0.930236462592593
"494" "test" 4 "LAYING" "tBodyGyroJerkMag-mean()" -0.985068502037037
"495" "test" 4 "LAYING" "fBodyAcc-mean()-X" -0.958802077592593
"496" "test" 4 "LAYING" "fBodyAcc-mean()-Y" -0.938883374444444
"497" "test" 4 "LAYING" "fBodyAcc-mean()-Z" -0.967504278888889
"498" "test" 4 "LAYING" "fBodyAcc-meanFreq()-X" -0.274194618766667
"499" "test" 4 "LAYING" "fBodyAcc-meanFreq()-Y" 0.366231448994444
"500" "test" 4 "LAYING" "fBodyAcc-meanFreq()-Z" 0.201329591976111
"501" "test" 4 "LAYING" "fBodyAccJerk-mean()-X" -0.978542457407407
"502" "test" 4 "LAYING" "fBodyAccJerk-mean()-Y" -0.943969987222222
"503" "test" 4 "LAYING" "fBodyAccJerk-mean()-Z" -0.975383329444444
"504" "test" 4 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.182436483157407
"505" "test" 4 "LAYING" "fBodyAccJerk-meanFreq()-Y" 0.0987428836296296
"506" "test" 4 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.0770211165
"507" "test" 4 "LAYING" "fBodyGyro-mean()-X" -0.967203736481482
"508" "test" 4 "LAYING" "fBodyGyro-mean()-Y" -0.972187839074074
"509" "test" 4 "LAYING" "fBodyGyro-mean()-Z" -0.961479262592593
"510" "test" 4 "LAYING" "fBodyGyro-meanFreq()-X" -0.0660921823944444
"511" "test" 4 "LAYING" "fBodyGyro-meanFreq()-Y" -0.526889995562963
"512" "test" 4 "LAYING" "fBodyGyro-meanFreq()-Z" 0.152886311603704
"513" "test" 4 "LAYING" "fBodyAccMag-mean()" -0.939389701296296
"514" "test" 4 "LAYING" "fBodyAccMag-meanFreq()" 0.241697899814815
"515" "test" 4 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.96228712537037
"516" "test" 4 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.274027349574074
"517" "test" 4 "LAYING" "fBodyBodyGyroMag-mean()" -0.961556660185185
"518" "test" 4 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.259851969798148
"519" "test" 4 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.983609073333333
"520" "test" 4 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.202949381537037
"521" "test" 4 "LAYING" "tBodyAcc-std()-X" -0.954193738888889
"522" "test" 4 "LAYING" "tBodyAcc-std()-Y" -0.941714042407407
"523" "test" 4 "LAYING" "tBodyAcc-std()-Z" -0.962667314814815
"524" "test" 4 "LAYING" "tGravityAcc-std()-X" -0.921199965925926
"525" "test" 4 "LAYING" "tGravityAcc-std()-Y" -0.969816635740741
"526" "test" 4 "LAYING" "tGravityAcc-std()-Z" -0.976176608888889
"527" "test" 4 "LAYING" "tBodyAccJerk-std()-X" -0.978302781111111
"528" "test" 4 "LAYING" "tBodyAccJerk-std()-Y" -0.942209488333333
"529" "test" 4 "LAYING" "tBodyAccJerk-std()-Z" -0.978511984259259
"530" "test" 4 "LAYING" "tBodyGyro-std()-X" -0.973102422222222
"531" "test" 4 "LAYING" "tBodyGyro-std()-Y" -0.961109291851852
"532" "test" 4 "LAYING" "tBodyGyro-std()-Z" -0.962073755
"533" "test" 4 "LAYING" "tBodyGyroJerk-std()-X" -0.975103204259259
"534" "test" 4 "LAYING" "tBodyGyroJerk-std()-Y" -0.986855629814815
"535" "test" 4 "LAYING" "tBodyGyroJerk-std()-Z" -0.983965359814815
"536" "test" 4 "LAYING" "tBodyAccMag-std()" -0.931292216611111
"537" "test" 4 "LAYING" "tGravityAccMag-std()" -0.931292216611111
"538" "test" 4 "LAYING" "tBodyAccJerkMag-std()" -0.960786430740741
"539" "test" 4 "LAYING" "tBodyGyroMag-std()" -0.947031781666667
"540" "test" 4 "LAYING" "tBodyGyroJerkMag-std()" -0.982698213703704
"541" "test" 4 "LAYING" "fBodyAcc-std()-X" -0.952464881481481
"542" "test" 4 "LAYING" "fBodyAcc-std()-Y" -0.946380971111111
"543" "test" 4 "LAYING" "fBodyAcc-std()-Z" -0.962154454259259
"544" "test" 4 "LAYING" "fBodyAccJerk-std()-X" -0.980079292592593
"545" "test" 4 "LAYING" "fBodyAccJerk-std()-Y" -0.944366881666667
"546" "test" 4 "LAYING" "fBodyAccJerk-std()-Z" -0.980261236296296
"547" "test" 4 "LAYING" "fBodyGyro-std()-X" -0.975094739444444
"548" "test" 4 "LAYING" "fBodyGyro-std()-Y" -0.956182500185185
"549" "test" 4 "LAYING" "fBodyGyro-std()-Z" -0.965807466666667
"550" "test" 4 "LAYING" "fBodyAccMag-std()" -0.937187975962963
"551" "test" 4 "LAYING" "fBodyBodyAccJerkMag-std()" -0.958037119259259
"552" "test" 4 "LAYING" "fBodyBodyGyroMag-std()" -0.947100325185185
"553" "test" 4 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.982543631666667
"554" "test" 4 "SITTING" "tBodyAcc-mean()-X" 0.27153827992
"555" "test" 4 "SITTING" "tBodyAcc-mean()-Y" -0.007163065158
"556" "test" 4 "SITTING" "tBodyAcc-mean()-Z" -0.10587459588
"557" "test" 4 "SITTING" "tGravityAcc-mean()-X" 0.8693030064
"558" "test" 4 "SITTING" "tGravityAcc-mean()-Y" 0.211622539936894
"559" "test" 4 "SITTING" "tGravityAcc-mean()-Z" 0.11012048108
"560" "test" 4 "SITTING" "tBodyAccJerk-mean()-X" 0.0784500239
"561" "test" 4 "SITTING" "tBodyAccJerk-mean()-Y" -0.0108582171094
"562" "test" 4 "SITTING" "tBodyAccJerk-mean()-Z" -0.0121499951596
"563" "test" 4 "SITTING" "tBodyGyro-mean()-X" -0.04944351156
"564" "test" 4 "SITTING" "tBodyGyro-mean()-Y" -0.08943006108
"565" "test" 4 "SITTING" "tBodyGyro-mean()-Z" 0.10115033478
"566" "test" 4 "SITTING" "tBodyGyroJerk-mean()-X" -0.09694948424
"567" "test" 4 "SITTING" "tBodyGyroJerk-mean()-Y" -0.041848389996
"568" "test" 4 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0489964351672
"569" "test" 4 "SITTING" "tBodyAccMag-mean()" -0.93569482
"570" "test" 4 "SITTING" "tGravityAccMag-mean()" -0.93569482
"571" "test" 4 "SITTING" "tBodyAccJerkMag-mean()" -0.9701322836
"572" "test" 4 "SITTING" "tBodyGyroMag-mean()" -0.9260633138
"573" "test" 4 "SITTING" "tBodyGyroJerkMag-mean()" -0.9804904618
"574" "test" 4 "SITTING" "fBodyAcc-mean()-X" -0.9774624984
"575" "test" 4 "SITTING" "fBodyAcc-mean()-Y" -0.9057829318
"576" "test" 4 "SITTING" "fBodyAcc-mean()-Z" -0.9517837432
"577" "test" 4 "SITTING" "fBodyAcc-meanFreq()-X" 0.037381761194
"578" "test" 4 "SITTING" "fBodyAcc-meanFreq()-Y" 0.07878600934
"579" "test" 4 "SITTING" "fBodyAcc-meanFreq()-Z" 0.01209426602
"580" "test" 4 "SITTING" "fBodyAccJerk-mean()-X" -0.9768457126
"581" "test" 4 "SITTING" "fBodyAccJerk-mean()-Y" -0.9442983908
"582" "test" 4 "SITTING" "fBodyAccJerk-mean()-Z" -0.9751549056
"583" "test" 4 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.2130199199042
"584" "test" 4 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.075289966262
"585" "test" 4 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.012245576986
"586" "test" 4 "SITTING" "fBodyGyro-mean()-X" -0.9605896358
"587" "test" 4 "SITTING" "fBodyGyro-mean()-Y" -0.9675836478
"588" "test" 4 "SITTING" "fBodyGyro-mean()-Z" -0.9337768922
"589" "test" 4 "SITTING" "fBodyGyro-meanFreq()-X" 0.1090926580982
"590" "test" 4 "SITTING" "fBodyGyro-meanFreq()-Y" -0.394745539548
"591" "test" 4 "SITTING" "fBodyGyro-meanFreq()-Z" -0.1457260342
"592" "test" 4 "SITTING" "fBodyAccMag-mean()" -0.929002095
"593" "test" 4 "SITTING" "fBodyAccMag-meanFreq()" 0.028092110644
"594" "test" 4 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.9625007338
"595" "test" 4 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.22719801466
"596" "test" 4 "SITTING" "fBodyBodyGyroMag-mean()" -0.9487697524
"597" "test" 4 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.20008475764
"598" "test" 4 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.9765477634
"599" "test" 4 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.08593420296
"600" "test" 4 "SITTING" "tBodyAcc-std()-X" -0.980309931
"601" "test" 4 "SITTING" "tBodyAcc-std()-Y" -0.89022398108
"602" "test" 4 "SITTING" "tBodyAcc-std()-Z" -0.9322030066
"603" "test" 4 "SITTING" "tGravityAcc-std()-X" -0.9814052948
"604" "test" 4 "SITTING" "tGravityAcc-std()-Y" -0.93272710386
"605" "test" 4 "SITTING" "tGravityAcc-std()-Z" -0.9509492546
"606" "test" 4 "SITTING" "tBodyAccJerk-std()-X" -0.9767421962
"607" "test" 4 "SITTING" "tBodyAccJerk-std()-Y" -0.9445961056
"608" "test" 4 "SITTING" "tBodyAccJerk-std()-Z" -0.9790387658
"609" "test" 4 "SITTING" "tBodyGyro-std()-X" -0.9701317904
"610" "test" 4 "SITTING" "tBodyGyro-std()-Y" -0.9584681204
"611" "test" 4 "SITTING" "tBodyGyro-std()-Z" -0.9279722294
"612" "test" 4 "SITTING" "tBodyGyroJerk-std()-X" -0.9698997312
"613" "test" 4 "SITTING" "tBodyGyroJerk-std()-Y" -0.984441358
"614" "test" 4 "SITTING" "tBodyGyroJerk-std()-Z" -0.9688048316
"615" "test" 4 "SITTING" "tBodyAccMag-std()" -0.9144078448
"616" "test" 4 "SITTING" "tGravityAccMag-std()" -0.9144078448
"617" "test" 4 "SITTING" "tBodyAccJerkMag-std()" -0.9625491104
"618" "test" 4 "SITTING" "tBodyGyroMag-std()" -0.928898293
"619" "test" 4 "SITTING" "tBodyGyroJerkMag-std()" -0.9758066902
"620" "test" 4 "SITTING" "fBodyAcc-std()-X" -0.9819081892
"621" "test" 4 "SITTING" "fBodyAcc-std()-Y" -0.8894673494
"622" "test" 4 "SITTING" "fBodyAcc-std()-Z" -0.9269993168
"623" "test" 4 "SITTING" "fBodyAccJerk-std()-X" -0.9787769122
"624" "test" 4 "SITTING" "fBodyAccJerk-std()-Y" -0.949293158
"625" "test" 4 "SITTING" "fBodyAccJerk-std()-Z" -0.9816994482
"626" "test" 4 "SITTING" "fBodyGyro-std()-X" -0.973333107
"627" "test" 4 "SITTING" "fBodyGyro-std()-Y" -0.954120419
"628" "test" 4 "SITTING" "fBodyGyro-std()-Z" -0.9328683544
"629" "test" 4 "SITTING" "fBodyAccMag-std()" -0.9198157096
"630" "test" 4 "SITTING" "fBodyBodyAccJerkMag-std()" -0.9615845194
"631" "test" 4 "SITTING" "fBodyBodyGyroMag-std()" -0.9288505544
"632" "test" 4 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.9762617538
"633" "test" 4 "STANDING" "tBodyAcc-mean()-X" 0.280499745892857
"634" "test" 4 "STANDING" "tBodyAcc-mean()-Y" -0.00948911098553571
"635" "test" 4 "STANDING" "tBodyAcc-mean()-Z" -0.0961574905535714
"636" "test" 4 "STANDING" "tGravityAcc-mean()-X" 0.95619779125
"637" "test" 4 "STANDING" "tGravityAcc-mean()-Y" -0.0759009061071429
"638" "test" 4 "STANDING" "tGravityAcc-mean()-Z" 0.166893825946429
"639" "test" 4 "STANDING" "tBodyAccJerk-mean()-X" 0.0721328379857143
"640" "test" 4 "STANDING" "tBodyAccJerk-mean()-Y" -0.00653015693773214
"641" "test" 4 "STANDING" "tBodyAccJerk-mean()-Z" -0.0211889890567857
"642" "test" 4 "STANDING" "tBodyGyro-mean()-X" -0.0306449342357143
"643" "test" 4 "STANDING" "tBodyGyro-mean()-Y" -0.061824850625
"644" "test" 4 "STANDING" "tBodyGyro-mean()-Z" 0.0755636430892857
"645" "test" 4 "STANDING" "tBodyGyroJerk-mean()-X" -0.103057894142857
"646" "test" 4 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0461257201357143
"647" "test" 4 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0490753497867857
